folder,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,label
Becky G - Sin Pijama,426.26263427734375,83.67829895019531,13.32640552520752,28.701120376586914,11.240497589111328,9.338457107543945,1.3082383871078491,8.774801254272461,1.585298776626587,10.620746612548828,462.3365783691406,80.43449401855469,11.178299903869629,35.31830596923828,15.999506950378418,9.04605770111084,0.5498905181884766,7.147806644439697,1.780261516571045,5.608789443969727,462.5080871582031,87.83122253417969,18.736806869506836,26.534149169921875,7.379843235015869,1.6556119918823242,4.68241024017334,10.482484817504883,3.3148865699768066,4.709664821624756,466.2665710449219,78.95890808105469,19.631141662597656,29.11678123474121,11.527088165283203,3.1990108489990234,3.7652390003204346,10.270929336547852,4.279844284057617,5.892594814300537,481.1712341308594,97.16339111328125,-5.400930404663086,8.764551162719727,-0.930073618888855,6.221571922302246,6.345465660095215,0.030631303787231445,7.169710159301758,15.88084602355957,483.1943054199219,98.1851806640625,-2.980201482772827,11.870742797851562,-0.9373299479484558,7.246156692504883,3.7518656253814697,-2.2334938049316406,2.9919273853302,15.200675964355469,439.16082763671875,95.92303466796875,-8.541175842285156,21.78782081604004,2.205904483795166,2.377035617828369,8.110431671142578,1.5521748065948486,6.209893703460693,11.199962615966797,<pad> joy
"Becky G, KAROL G-MAMIII",390.167724609375,100.0936279296875,4.772219657897949,12.414706230163574,14.077614784240723,-17.585176467895508,-0.30270326137542725,-10.08454418182373,-3.1845500469207764,-4.858124256134033,438.2387390136719,100.8206558227539,-5.241349220275879,20.299972534179688,0.35774511098861694,-9.214822769165039,2.8347392082214355,-8.38686752319336,1.0752166509628296,-0.9116352796554565,477.7357177734375,95.88691711425781,0.6458555459976196,16.602914810180664,10.12272834777832,5.625312328338623,4.355823516845703,5.5083231925964355,3.2274746894836426,6.217816352844238,476.2251892089844,94.2689437866211,7.8479084968566895,19.516738891601562,11.996912002563477,3.003014087677002,4.6441650390625,6.216035842895508,1.1495494842529297,1.0255851745605469,477.0117492675781,92.59439849853516,9.9498291015625,20.889711380004883,5.14170503616333,-2.662322998046875,3.5210282802581787,0.2985915541648865,5.416358470916748,4.6296772956848145,481.2587585449219,92.29302978515625,-0.3174039125442505,24.7454776763916,6.7341718673706055,3.9629011154174805,8.893640518188477,-0.2643994688987732,0.9664925932884216,7.453996658325195,431.3937683105469,87.50244140625,14.41732406616211,30.79753875732422,6.032631874084473,1.6720677614212036,3.597576141357422,0.7281134128570557,-1.0384818315505981,11.623112678527832,<pad> joy
Bella Poarch-Build a Bitch,422.58795166015625,97.65242004394531,9.854448318481445,11.308465957641602,8.691316604614258,15.308459281921387,4.830975532531738,5.855502128601074,8.481703758239746,2.561972141265869,454.34124755859375,114.3250732421875,-5.791525840759277,28.46967315673828,-0.9480444192886353,5.473287582397461,10.639446258544922,3.003251314163208,6.061093330383301,5.316717624664307,470.7328186035156,129.32736206054688,-3.0189309120178223,27.60934829711914,7.991146564483643,15.993728637695312,5.951714992523193,7.704583644866943,3.2253665924072266,1.064918041229248,464.5215759277344,121.12460327148438,-1.1741124391555786,19.10345458984375,6.818620204925537,14.371252059936523,4.203721046447754,5.58233642578125,2.5677552223205566,2.0191454887390137,458.1770324707031,105.81978607177734,-0.039223313331604004,23.019405364990234,15.37230110168457,15.146688461303711,2.2425599098205566,10.5549898147583,13.651987075805664,3.297351837158203,472.92578125,108.80463409423828,13.755753517150879,23.017494201660156,10.634174346923828,11.939952850341797,7.571267127990723,10.607799530029297,4.408392906188965,2.0318925380706787,442.0875244140625,109.05061340332031,9.483997344970703,23.100482940673828,13.293243408203125,12.42153549194336,6.173041343688965,9.03055191040039,6.741337776184082,2.4554080963134766,<pad> joy
"BENEE, Gus Dapperton-Supalonely feat Gus Dapperton",440.0455322265625,99.20222473144531,18.905406951904297,33.834266662597656,12.86822509765625,4.8195695877075195,1.2896161079406738,2.526484966278076,-1.954979419708252,5.39567756652832,480.4810485839844,99.80786895751953,18.12349510192871,25.227092742919922,8.43210506439209,8.527091979980469,-0.025401800870895386,0.11041265726089478,0.3542593717575073,11.120423316955566,477.2548522949219,93.52555847167969,25.381084442138672,20.92428207397461,6.530900001525879,3.5201609134674072,-2.221665859222412,2.8535163402557373,3.5740280151367188,13.652989387512207,482.5848388671875,94.19024658203125,24.733535766601562,21.825271606445312,4.451047897338867,2.264970064163208,-3.421257972717285,1.8743776082992554,-0.13891130685806274,11.245416641235352,483.5782470703125,93.9109878540039,29.15447998046875,16.944698333740234,3.586712598800659,6.201169967651367,-2.826718330383301,3.967360019683838,-1.8736886978149414,9.210429191589355,444.2592468261719,110.50963592529297,15.135746955871582,-0.8725018501281738,5.048291206359863,-14.573969841003418,-9.992137908935547,-3.706019639968872,-7.768704891204834,5.296463966369629,427.29412841796875,95.8207778930664,4.959047317504883,9.23115062713623,-3.8454198837280273,5.616030693054199,-10.577588081359863,1.7883979082107544,-11.2517671585083,-1.4494214057922363,<pad> anger
Benson Boone-What Was,331.7328186035156,87.51802062988281,-4.560837745666504,27.096500396728516,-2.075045585632324,16.115114212036133,-6.227786540985107,5.472331523895264,7.648697376251221,5.561968803405762,381.9263000488281,96.58837127685547,-5.193321228027344,19.004459381103516,-2.3598928451538086,14.875149726867676,-8.38851547241211,5.61680793762207,6.3886542320251465,3.0010032653808594,387.16192626953125,88.91070556640625,-2.494053363800049,19.449134826660156,5.187860488891602,12.583148956298828,-10.953418731689453,6.985133171081543,4.834815979003906,5.359086036682129,365.62823486328125,105.51275634765625,-9.406774520874023,21.83405113220215,-7.336236000061035,16.298297882080078,-3.3113279342651367,12.364818572998047,12.729418754577637,8.958598136901855,377.60601806640625,98.95823669433594,-4.787388801574707,19.90752410888672,-0.28815770149230957,12.180566787719727,-3.5272889137268066,7.529016494750977,4.9625749588012695,5.694256782531738,364.68426513671875,100.016845703125,-4.38297176361084,25.72903823852539,1.450508713722229,10.885842323303223,-8.531723022460938,2.960101842880249,1.108235478401184,7.878691673278809,251.06118774414062,114.17847442626953,6.033881664276123,33.161964416503906,1.1323437690734863,11.14106273651123,-0.4298979938030243,2.756329298019409,-4.260458946228027,2.132183790206909,<pad> sadness
Beyoncé - Sorry,293.6151123046875,105.0958251953125,-38.75137710571289,41.530845642089844,1.0527937412261963,34.507328033447266,10.256853103637695,30.45235824584961,5.2558465003967285,19.9683895111084,348.06732177734375,94.72993469238281,-56.610877990722656,26.911865234375,-4.136407852172852,29.951805114746094,7.307722091674805,30.70916748046875,11.590982437133789,23.895483016967773,356.8802185058594,90.86703491210938,-38.28517150878906,26.961257934570312,6.4727067947387695,27.587724685668945,11.714578628540039,27.754825592041016,11.308223724365234,20.413837432861328,379.4933776855469,75.54377746582031,-12.527933120727539,33.1307258605957,17.237667083740234,29.948022842407227,11.928531646728516,22.184986114501953,8.761828422546387,15.06181526184082,405.8522644042969,61.92168426513672,2.292039155960083,42.99898147583008,20.193218231201172,24.982772827148438,5.63960599899292,14.623651504516602,5.8509602546691895,15.092681884765625,460.1336669921875,88.95018005371094,-10.357027053833008,17.987625122070312,1.7696292400360107,13.523050308227539,7.0749831199646,10.82638931274414,9.217231750488281,18.635589599609375,416.77484130859375,85.95499420166016,-12.633874893188477,18.81704330444336,2.380197763442993,22.71013641357422,7.50501012802124,5.397090435028076,4.523222923278809,14.168571472167969,<pad> sadness
Billie Eilish - bitches broken hearts,393.89080810546875,86.46052551269531,49.31450653076172,48.790367126464844,5.120423793792725,9.338470458984375,1.016103744506836,3.3726694583892822,3.1940956115722656,1.0336780548095703,429.1991882324219,92.81051635742188,33.96159362792969,44.90074920654297,15.367876052856445,16.466033935546875,4.044488430023193,12.608390808105469,-4.051827430725098,3.991466999053955,429.3047790527344,94.38794708251953,32.918861389160156,40.70309066772461,10.372495651245117,12.811399459838867,4.209367752075195,12.336376190185547,-2.997990131378174,2.6876869201660156,434.23529052734375,84.85530090332031,33.620540618896484,49.77424621582031,10.696945190429688,16.376405715942383,7.525856971740723,10.15304183959961,-1.8815853595733643,2.3090710639953613,431.7545471191406,105.93013000488281,26.17963218688965,35.843528747558594,6.546899318695068,13.202444076538086,1.75794517993927,13.568151473999023,2.639416217803955,7.646239280700684,411.5464172363281,105.78811645507812,36.51930236816406,37.245758056640625,8.414496421813965,17.882421493530273,-4.452905178070068,8.738279342651367,6.501983642578125,-3.1570019721984863,379.5767517089844,109.71208190917969,35.65438461303711,45.46070098876953,0.22345566749572754,20.328161239624023,-1.620534062385559,1.5304430723190308,5.843697547912598,-0.22273513674736023,<pad> sadness
Billie Eilish - Bored,324.31219482421875,107.24824523925781,9.030633926391602,-5.241585731506348,-21.352039337158203,-1.907235860824585,-20.63707733154297,-1.6957587003707886,-13.040177345275879,-9.036809921264648,347.6794738769531,98.80967712402344,24.197486877441406,15.186522483825684,-25.332992553710938,-1.425498604774475,-25.349365234375,2.704061985015869,-10.698020935058594,1.3931443691253662,329.6028137207031,110.63172149658203,38.594078063964844,-7.999395370483398,-32.14435577392578,18.1658992767334,-17.73934555053711,-1.5186160802841187,-17.800371170043945,-5.381904602050781,363.16534423828125,128.9633331298828,35.2008056640625,-22.64108657836914,-41.600589752197266,7.779784202575684,3.2313220500946045,-20.292163848876953,-17.454336166381836,-15.663742065429688,257.6748962402344,153.58883666992188,48.45307922363281,12.854782104492188,-24.113555908203125,24.281803131103516,-6.801193714141846,0.8327953815460205,-5.202638626098633,-3.8943872451782227,367.9328918457031,135.0694580078125,19.06111717224121,26.935361862182617,-5.113005638122559,20.19853973388672,-9.955281257629395,-6.468072891235352,0.7790388464927673,2.556084632873535,323.4603271484375,110.65737915039062,16.73519515991211,21.672664642333984,9.207903861999512,21.1888427734375,7.562986373901367,9.978055953979492,5.351604461669922,9.175060272216797,<pad> sadness
Billie Eilish - idontwannabeyouanymore,438.07086181640625,112.78776550292969,23.93180274963379,6.682214260101318,-9.541311264038086,5.835346221923828,-10.670683860778809,16.58151626586914,3.018044948577881,2.5907387733459473,448.0345764160156,121.41917419433594,17.04383659362793,19.074748992919922,-6.560901641845703,11.507452964782715,-8.853750228881836,9.726799964904785,2.525660991668701,6.820937633514404,468.05963134765625,111.09115600585938,24.35653305053711,7.909624099731445,-4.827939033508301,7.789146423339844,-6.292591094970703,5.724238395690918,0.3258827030658722,2.0133168697357178,463.290283203125,118.30421447753906,19.966630935668945,15.568511962890625,-3.3805480003356934,0.7410101890563965,-8.73393726348877,5.70557975769043,-0.7318273782730103,4.8965349197387695,472.0273742675781,109.77791595458984,23.243148803710938,8.514670372009277,-8.207735061645508,9.513237953186035,-8.63332748413086,6.863903045654297,3.909355640411377,3.3927197456359863,435.2816162109375,123.52869415283203,11.063475608825684,25.475231170654297,-0.3446112275123596,13.622943878173828,-1.4702738523483276,7.712339401245117,5.7994890213012695,7.447973251342773,420.31964111328125,138.80484008789062,-17.745792388916016,18.12689781188965,-21.161100387573242,-1.0319023132324219,-3.12544584274292,1.8295152187347412,16.566659927368164,-4.198923110961914,<pad> sadness
Billie Eilish - my boy,446.62774658203125,97.59422302246094,27.845844268798828,35.69414520263672,-6.927167892456055,20.37815284729004,-11.291153907775879,5.1374993324279785,-4.428934097290039,3.2130463123321533,438.79937744140625,108.37977600097656,26.157224655151367,30.60452651977539,-3.2642130851745605,11.027997970581055,-5.359877109527588,8.833044052124023,-2.1076979637145996,7.363509654998779,456.0990905761719,93.66429138183594,33.55677032470703,21.22372817993164,0.3282735049724579,19.757312774658203,-7.695164680480957,14.629962921142578,0.3287258744239807,10.813295364379883,467.5743103027344,115.29264068603516,21.741031646728516,17.54356575012207,2.19722843170166,12.235713958740234,-5.426048278808594,10.640033721923828,-1.937545895576477,9.158950805664062,469.12677001953125,112.81442260742188,21.54425048828125,14.40771198272705,3.5154738426208496,9.794366836547852,-9.810916900634766,12.552870750427246,2.424750804901123,16.17207145690918,463.7911682128906,103.20726013183594,26.038297653198242,24.061176300048828,2.4109318256378174,13.549843788146973,-1.504561185836792,5.702173233032227,-1.5749799013137817,8.975921630859375,434.7645263671875,118.73025512695312,9.572397232055664,30.803998947143555,1.3485908508300781,15.626809120178223,-3.5066514015197754,-0.6852569580078125,0.0006384849548339844,11.991554260253906,<pad> joy
Billie Eilish - ocean eyes,369.2886657714844,144.55056762695312,30.35680389404297,18.23543930053711,2.4685840606689453,3.630736827850342,1.077372431755066,7.552915573120117,10.825576782226562,9.442258834838867,436.8024597167969,136.10952758789062,39.70025634765625,-2.244215488433838,-1.580784797668457,2.367936849594116,-2.3974781036376953,11.233680725097656,2.1599507331848145,8.995460510253906,429.28497314453125,138.70167541503906,39.67162322998047,4.067859172821045,-3.681974411010742,12.919737815856934,-6.149235725402832,4.167625427246094,4.009432315826416,10.467195510864258,398.8414611816406,142.4239959716797,41.93474578857422,20.558082580566406,8.70993423461914,9.175070762634277,-2.8995795249938965,7.864326000213623,1.6902424097061157,9.423648834228516,412.28173828125,128.71405029296875,44.00425720214844,17.426015853881836,6.30859375,3.965667247772217,-2.4503822326660156,11.613182067871094,0.8751150965690613,16.36119842529297,394.4287109375,137.55760192871094,39.529640197753906,25.889020919799805,13.45015811920166,7.118598937988281,-0.34684836864471436,8.889494895935059,0.22996783256530762,7.121469020843506,365.0166931152344,131.43234252929688,35.46390914916992,30.999818801879883,13.901185989379883,4.286177635192871,-7.14700984954834,5.52165412902832,3.2023839950561523,6.222316741943359,<pad> sadness
Billie Eilish - you should see me in a crown,418.99853515625,111.61460876464844,19.16189193725586,29.442792892456055,5.9748382568359375,20.62628173828125,5.546092987060547,15.172754287719727,5.984827995300293,12.769294738769531,432.06317138671875,96.51162719726562,19.617515563964844,32.33711242675781,5.675215244293213,30.65871810913086,5.2633562088012695,13.73702621459961,4.027797698974609,10.37352180480957,394.3690490722656,108.81602478027344,24.448802947998047,36.69630432128906,-1.9426406621932983,20.14078140258789,4.0632734298706055,12.348791122436523,1.2952247858047485,9.157474517822266,370.96722412109375,97.14308166503906,36.96979904174805,53.547813415527344,4.463399410247803,19.270523071289062,-3.1970367431640625,7.031322479248047,-1.938942551612854,6.945725440979004,404.3290710449219,104.6801528930664,26.160112380981445,43.444122314453125,0.7677772045135498,16.159423828125,2.6339662075042725,2.7558231353759766,-2.0885024070739746,8.264667510986328,413.1822814941406,105.77685546875,25.197998046875,34.65894317626953,-3.168034076690674,17.947006225585938,-9.297776222229004,11.7476224899292,5.204329013824463,15.373634338378906,346.81512451171875,97.67265319824219,31.70538330078125,54.68243408203125,5.332026481628418,20.917285919189453,-3.62050724029541,8.972976684570312,-0.3560488522052765,8.209329605102539,<pad> anger
"Billie Eilish, Khalid-lovely with Khalid",372.2228698730469,143.58590698242188,-9.605623245239258,16.810638427734375,-2.8004071712493896,-6.053328514099121,-2.018151044845581,0.36846792697906494,-5.983325004577637,-1.6425347328186035,421.96173095703125,124.22067260742188,8.208452224731445,5.699680805206299,-4.993579387664795,7.316094398498535,-1.17100989818573,5.054350852966309,-5.950373649597168,4.971587657928467,414.448974609375,139.42483520507812,-12.001265525817871,10.126860618591309,0.8781682252883911,-3.669809103012085,0.2683103680610657,-7.497308731079102,-3.9213719367980957,2.1942882537841797,368.9953308105469,119.69852447509766,6.37822151184082,-1.2475488185882568,-20.71735191345215,-2.6218299865722656,-6.047167778015137,-19.242341995239258,-0.9809723496437073,-7.764178276062012,396.1345520019531,94.0591812133789,23.452835083007812,0.4408620297908783,-25.261898040771484,-5.901158332824707,-19.385730743408203,-10.509404182434082,-2.2826523780822754,-10.313009262084961,346.32318115234375,132.46759033203125,11.868810653686523,-5.07880163192749,-21.81967544555664,-7.437939643859863,-5.820950508117676,-16.849929809570312,-17.782432556152344,-15.134537696838379,217.12368774414062,160.66001892089844,13.074899673461914,5.181246280670166,-8.367679595947266,-10.482255935668945,-1.7208871841430664,-17.401885986328125,-13.398965835571289,-12.903450012207031,<pad> love
Billie Eilish-bad guy,309.2237854003906,101.01852416992188,34.71986389160156,41.732139587402344,17.14986228942871,26.262102127075195,-1.1912832260131836,11.301668167114258,2.6228585243225098,8.127716064453125,346.9685974121094,101.549560546875,28.05777359008789,35.858619689941406,21.812557220458984,26.878952026367188,-2.6015448570251465,17.824337005615234,3.413792610168457,10.014647483825684,329.5546569824219,102.67202758789062,35.864112854003906,31.868492126464844,19.143199920654297,19.397804260253906,-4.036220073699951,16.773130416870117,3.8046507835388184,10.932249069213867,316.5838623046875,116.21172332763672,30.092693328857422,39.98692321777344,17.361927032470703,16.183998107910156,-10.111377716064453,7.819796562194824,-5.616768836975098,6.116435527801514,339.9746398925781,118.85211181640625,33.985111236572266,41.339683532714844,15.897156715393066,11.836920738220215,-12.823269844055176,10.33145523071289,-3.0978589057922363,9.037614822387695,341.7349853515625,121.54252624511719,28.514366149902344,31.956539154052734,6.921330451965332,6.518693923950195,-11.175472259521484,19.235885620117188,11.15139102935791,22.203235626220703,285.8224182128906,101.67591094970703,13.675844192504883,41.42241668701172,18.788692474365234,21.23739242553711,-2.3476505279541016,7.432538032531738,0.7788668274879456,7.613135814666748,<pad> anger
Billie Eilish-everything i wanted,290.6369323730469,163.78182983398438,10.822334289550781,33.49879455566406,2.258772373199463,15.288995742797852,13.359079360961914,16.5738582611084,3.7830488681793213,12.098260879516602,364.382568359375,140.62152099609375,34.78868103027344,30.892475128173828,2.120009660720825,21.594772338867188,0.5020325183868408,13.749101638793945,-3.217064380645752,5.600419998168945,342.8653564453125,160.42002868652344,19.047853469848633,30.63306999206543,10.51677131652832,12.010229110717773,12.508005142211914,9.334896087646484,5.3183698654174805,3.5786170959472656,341.1275329589844,166.43495178222656,10.939291954040527,34.9857292175293,-5.720469951629639,21.97036361694336,9.164770126342773,8.879520416259766,8.54534912109375,10.426615715026855,336.2461853027344,172.83575439453125,19.017135620117188,32.55119323730469,-2.771122455596924,21.976964950561523,7.706535339355469,10.049901008605957,4.7768402099609375,8.106447219848633,272.7944030761719,157.42636108398438,44.40481948852539,50.34177017211914,14.945115089416504,28.096399307250977,-6.233447074890137,2.8593482971191406,2.414860486984253,2.090559482574463,277.7795715332031,138.14492797851562,52.52686309814453,44.66016387939453,2.5524604320526123,21.946514129638672,-4.827669143676758,-1.008898138999939,19.37674331665039,-3.0821313858032227,<pad> sadness
Billie Eilish-Happier Than Ever,288.88818359375,150.80870056152344,-2.780520439147949,33.76264190673828,-15.622278213500977,23.42035675048828,-21.369216918945312,-17.590747833251953,0.5810518264770508,-4.972278594970703,277.3560791015625,188.45068359375,-3.291597604751587,38.9759407043457,-8.709973335266113,11.40768051147461,-18.36794662475586,-19.343780517578125,-6.92570686340332,-8.835840225219727,289.046630859375,197.4996337890625,-3.9268667697906494,25.32455825805664,-20.272592544555664,-1.6474354267120361,-10.397042274475098,-27.705053329467773,-4.644361972808838,-6.631237983703613,311.62554931640625,183.507568359375,-10.163567543029785,16.686933517456055,-28.381637573242188,14.658395767211914,-14.719970703125,-15.397085189819336,-2.3788647651672363,5.167328834533691,306.76397705078125,179.82235717773438,11.053260803222656,20.88252067565918,-14.364189147949219,9.12445068359375,-21.884662628173828,-8.693674087524414,-16.158645629882812,-10.307548522949219,329.23321533203125,144.27761840820312,16.102081298828125,36.5296630859375,-15.274087905883789,13.45228385925293,-20.05349349975586,-21.412506103515625,-6.772222518920898,-11.772724151611328,264.2904968261719,185.74066162109375,1.5284514427185059,33.66305923461914,-15.800212860107422,1.074741005897522,-8.896819114685059,-24.39541244506836,-4.241785049438477,-8.066116333007812,<pad> sadness
Billie Eilish-Lost Cause,375.8345947265625,130.23284912109375,12.799403190612793,37.724937438964844,-5.666867256164551,11.553915023803711,-3.8979532718658447,11.362146377563477,10.755220413208008,16.32312774658203,460.9795227050781,133.82382202148438,-0.5931994915008545,13.188505172729492,-13.840511322021484,19.42865562438965,8.270858764648438,5.679442405700684,7.099303722381592,16.174774169921875,458.7557067871094,118.49270629882812,2.7122058868408203,14.88578987121582,-12.882660865783691,16.347206115722656,0.3615127205848694,3.5387649536132812,5.865063190460205,11.319561958312988,471.2265930175781,121.3985366821289,7.765120506286621,12.973353385925293,-14.787029266357422,16.51959991455078,2.0157570838928223,14.382643699645996,8.878670692443848,18.664203643798828,466.52655029296875,127.1845703125,6.392312049865723,16.306743621826172,-11.647497177124023,17.612693786621094,3.266732692718506,7.958115100860596,6.566267013549805,11.543249130249023,469.283935546875,125.28001403808594,10.181011199951172,16.95024871826172,-9.27325439453125,17.276748657226562,1.0363116264343262,14.258928298950195,7.6544036865234375,14.34959602355957,391.2290954589844,127.60957336425781,16.857646942138672,29.49825668334961,-1.9405523538589478,19.24494171142578,-1.1124913692474365,17.458459854125977,7.953569412231445,15.098087310791016,<pad> joy
Billie Eilish-Therefore I Am,409.2748718261719,98.51026916503906,18.52074432373047,37.24484634399414,14.777329444885254,6.569129467010498,10.481367111206055,12.49887466430664,11.421942710876465,7.856596946716309,427.6603088378906,95.7176513671875,11.11683177947998,40.750953674316406,8.261030197143555,10.062463760375977,1.3731372356414795,18.361156463623047,7.127211570739746,14.95321273803711,424.00054931640625,87.4443588256836,20.163637161254883,47.0358772277832,17.1990966796875,13.602256774902344,7.9771928787231445,17.848281860351562,10.533320426940918,8.204861640930176,431.5126037597656,105.96458435058594,14.56933879852295,42.75346755981445,8.108650207519531,7.4962849617004395,6.4802565574646,15.040288925170898,8.850563049316406,10.971728324890137,432.38861083984375,101.51384735107422,14.243432998657227,43.964149475097656,13.846691131591797,9.573205947875977,5.916705131530762,13.511611938476562,11.60875129699707,12.398521423339844,432.59906005859375,89.87369537353516,13.397502899169922,41.19853973388672,13.173108100891113,15.974761962890625,6.71640682220459,13.089812278747559,7.511905193328857,11.893486022949219,416.15594482421875,76.86747741699219,26.63028907775879,37.762638092041016,13.945259094238281,16.173397064208984,5.529279708862305,10.230201721191406,6.662280082702637,9.999014854431152,<pad> joy
Billie Eilish-What Was I Made For,295.7034912109375,100.95355224609375,34.35515594482422,24.70254135131836,19.33480453491211,29.484130859375,0.39880961179733276,-11.355113983154297,14.276618003845215,4.420413017272949,388.98834228515625,109.49104309082031,13.083658218383789,7.159877777099609,4.034872055053711,11.499547958374023,9.797405242919922,-14.196002960205078,7.791783332824707,2.261326789855957,394.75396728515625,136.77032470703125,19.99161148071289,-7.382866382598877,-0.7211006879806519,5.1381402015686035,2.9101550579071045,-11.108179092407227,-5.13287353515625,-1.2542393207550049,336.59283447265625,118.98432922363281,25.21416473388672,30.633670806884766,20.136276245117188,9.22927474975586,9.977851867675781,-8.01084041595459,1.0823330879211426,15.404356956481934,386.5255126953125,122.1980972290039,21.181554794311523,5.070586204528809,-0.7931963205337524,13.806880950927734,-0.2543296813964844,-17.837942123413086,-1.4096736907958984,6.016891002655029,383.425537109375,99.46652221679688,39.06396484375,9.297585487365723,-1.0545048713684082,5.516858100891113,-18.19882583618164,-10.892740249633789,-7.151811599731445,4.366142272949219,267.7737121582031,112.26831817626953,33.98450469970703,22.055105209350586,37.042808532714844,2.339557647705078,3.320962905883789,-2.9061331748962402,4.459216117858887,13.309737205505371,<pad> joy
Billie Eilish-Your Power,221.4759979248047,102.42662811279297,25.05119514465332,63.516845703125,5.716875076293945,8.446621894836426,4.418925762176514,-13.646879196166992,-2.4656612873077393,-9.78386116027832,349.878662109375,107.63571166992188,19.654132843017578,42.62571716308594,-7.767688751220703,11.991683959960938,3.818150520324707,-20.942615509033203,-1.1223785877227783,-3.1916635036468506,345.5648498535156,114.12106323242188,24.25275421142578,39.732398986816406,3.0681815147399902,13.544119834899902,-1.0341811180114746,-12.080545425415039,-3.2970147132873535,-1.039154291152954,352.16900634765625,141.2353515625,9.081594467163086,32.04397201538086,-3.440706253051758,6.397329330444336,3.9554836750030518,-18.523170471191406,13.12330436706543,2.6632730960845947,312.0091552734375,141.5220489501953,23.77152442932129,40.71434020996094,3.491118907928467,23.04008674621582,12.070162773132324,-2.486934185028076,1.5147576332092285,-0.7819621562957764,350.0890197753906,114.04739379882812,29.635974884033203,47.142478942871094,-2.660468101501465,26.270851135253906,2.644350051879883,-7.542580604553223,11.137414932250977,-2.8214497566223145,334.2304382324219,117.46696472167969,26.252094268798828,46.768035888671875,-3.41117000579834,19.60995101928711,6.805308818817139,-11.596290588378906,12.643916130065918,5.9031982421875,<pad> sadness
"Bizarrap, Quevedo-Quevedo Bzrp Music Sessions Vol 52",462.9536437988281,104.15338134765625,-14.767459869384766,29.05445098876953,16.472309112548828,16.727663040161133,0.6189464926719666,13.54069995880127,6.4246978759765625,-0.30681312084198,500.86126708984375,104.89795684814453,-9.903094291687012,27.049152374267578,10.979560852050781,18.054054260253906,3.017160177230835,14.271610260009766,3.825211524963379,-1.5252739191055298,504.32086181640625,106.93634796142578,-8.945064544677734,19.960174560546875,9.170509338378906,19.0720272064209,1.4081170558929443,18.684810638427734,3.76621675491333,-0.4218728542327881,480.025634765625,111.81349182128906,-20.964994430541992,24.541948318481445,14.567509651184082,20.41138458251953,-2.1243908405303955,13.198966026306152,2.916030168533325,2.099822521209717,481.6558837890625,113.88330841064453,-18.580368041992188,26.493968963623047,11.348177909851074,20.307464599609375,-5.132022857666016,6.790177345275879,-0.12310680747032166,-2.336195230484009,498.59991455078125,110.84657287597656,-20.681476593017578,23.300308227539062,13.08940315246582,17.73809242248535,-4.512982368469238,14.142646789550781,1.35368013381958,-1.786218523979187,434.7789001464844,100.38166046142578,-25.30759048461914,16.395261764526367,8.615516662597656,14.911563873291016,-3.741321325302124,12.135563850402832,2.3657336235046387,0.6487089991569519,<pad> joy
"Black Eyed Peas, J Balvin-RITMO Bad Boys For Life",417.7103271484375,83.49272155761719,14.480630874633789,32.120201110839844,13.353408813476562,20.742841720581055,3.651817798614502,-0.22338342666625977,-3.217818260192871,3.068783760070801,467.8402099609375,90.8115463256836,14.933574676513672,24.52037811279297,5.736973762512207,24.33885383605957,-0.9870502948760986,0.13437794148921967,-8.78372573852539,4.195181846618652,469.994140625,97.51919555664062,11.004308700561523,25.63884162902832,6.648502349853516,24.686485290527344,-6.265588760375977,0.19124124944210052,-7.90549373626709,7.187544822692871,469.22515869140625,101.02001953125,5.538765907287598,18.175647735595703,4.647446632385254,28.67140769958496,-1.4007707834243774,1.6794066429138184,-7.312594890594482,10.10661506652832,469.67132568359375,106.06272888183594,9.726848602294922,11.731109619140625,7.0929412841796875,22.47107696533203,4.266934394836426,2.03226375579834,-3.2817769050598145,7.537102699279785,481.3486022949219,100.63824462890625,4.003095626831055,12.100563049316406,10.454893112182617,21.37050437927246,-3.8486554622650146,-0.7617672085762024,-3.3844492435455322,8.244756698608398,391.47613525390625,78.50302124023438,-15.006046295166016,10.396623611450195,-1.9938280582427979,13.436722755432129,2.3749070167541504,3.2752366065979004,-13.945371627807617,2.779059886932373,<pad> joy
